37201,"760  ","7600002","ｶｶﾞﾜｹﾝ","ﾀｶﾏﾂｼ","ｱｶﾈﾁｮｳ","香川県","高松市","茜町",
37201,"760  ","7600064","ｶｶﾞﾜｹﾝ","ﾀｶﾏﾂｼ","ｱｻﾋｼﾝﾏﾁ","香川県","高松市","朝日新町",
37201,"760  ","7600065","ｶｶﾞﾜｹﾝ","ﾀｶﾏﾂｼ","ｱｻﾋﾏﾁ","香川県","高松市","朝日町",
37201,"76101","7610130","ｶｶﾞﾜｹﾝ","ﾀｶﾏﾂｼ","ｱｼﾞﾁｮｳ","香川県","高松市","庵治町",
37201,"761  ","7618033","ｶｶﾞﾜｹﾝ","ﾀｶﾏﾂｼ","ｲｲﾀﾞﾁｮｳ","香川県","高松市","飯田町",
37201,"761  ","7618002","ｶｶﾞﾜｹﾝ","ﾀｶﾏﾂｼ","ｲｸｼﾏﾁｮｳ","香川県","高松市","生島町",
37201,"760  ","7600038","ｶｶﾞﾜｹﾝ","ﾀｶﾏﾂｼ","ｲｸﾞﾁﾏﾁ","香川県","高松市","井口町",
37201,"76104","7610444","ｶｶﾞﾜｹﾝ","ﾀｶﾏﾂｼ","ｲｹﾀﾞﾁｮｳ","香川県","高松市","池田町",
37201,"761  ","7618084","ｶｶﾞﾜｹﾝ","ﾀｶﾏﾂｼ","ｲﾁﾉﾐﾔﾁｮｳ","香川県","高松市","一宮町",
